[2026-01-26 17:26:14,841][trainer.py][line:65][INFO] start training!
[2026-01-26 20:27:17,702][trainer.py][line:239][INFO] Val Epoch: [48/100], loss: 0.023497, psnr3d: 54.2564¡À2.8335, psnr2d: 44.7140¡À2.8335, ssim3d: 0.9999¡À0.0001, ssim2d: 0.9901¡À0.0044, rmse: 0.006092¡À0.001690
[2026-01-26 20:30:38,991][trainer.py][line:160][INFO] Epoch: [49/100], loss: 0.022987, psnr3d: 54.5117, psnr2d: 44.9693, ssim3d: 0.9999, ssim2d: 0.9904, rmse: 0.005925
[2026-01-26 20:30:59,024][trainer.py][line:239][INFO] Val Epoch: [49/100], loss: 0.023967, psnr3d: 54.0711¡À2.6853, psnr2d: 44.5286¡À2.6853, ssim3d: 0.9999¡À0.0001, ssim2d: 0.9900¡À0.0044, rmse: 0.006197¡À0.001655
[2026-01-26 20:34:20,532][trainer.py][line:160][INFO] Epoch: [50/100], loss: 0.022748, psnr3d: 54.5789, psnr2d: 45.0365, ssim3d: 0.9999, ssim2d: 0.9905, rmse: 0.005880
[2026-01-26 20:34:40,734][trainer.py][line:239][INFO] Val Epoch: [50/100], loss: 0.023229, psnr3d: 54.4518¡À2.7815, psnr2d: 44.9094¡À2.7815, ssim3d: 0.9999¡À0.0001, ssim2d: 0.9902¡À0.0043, rmse: 0.005948¡À0.001633
[2026-01-26 20:38:02,252][trainer.py][line:160][INFO] Epoch: [51/100], loss: 0.022674, psnr3d: 54.5989, psnr2d: 45.0564, ssim3d: 0.9999, ssim2d: 0.9905, rmse: 0.005862
[2026-01-26 20:38:22,412][trainer.py][line:239][INFO] Val Epoch: [51/100], loss: 0.023307, psnr3d: 54.2246¡À2.7418, psnr2d: 44.6821¡À2.7418, ssim3d: 0.9999¡À0.0001, ssim2d: 0.9902¡À0.0043, rmse: 0.006097¡À0.001643
[2026-01-26 20:41:43,619][trainer.py][line:160][INFO] Epoch: [52/100], loss: 0.022584, psnr3d: 54.6398, psnr2d: 45.0974, ssim3d: 0.9999, ssim2d: 0.9906, rmse: 0.005835
[2026-01-26 20:42:04,195][trainer.py][line:239][INFO] Val Epoch: [52/100], loss: 0.023277, psnr3d: 54.2980¡À2.8004, psnr2d: 44.7556¡À2.8004, ssim3d: 0.9999¡À0.0001, ssim2d: 0.9902¡À0.0043, rmse: 0.006058¡À0.001675
[2026-01-26 20:45:25,238][trainer.py][line:160][INFO] Epoch: [53/100], loss: 0.022488, psnr3d: 54.6997, psnr2d: 45.1573, ssim3d: 0.9999, ssim2d: 0.9906, rmse: 0.005800
